path,title,authors,year
2003papers/paper42.pdf,END RESONANCES FOR ATOMIC CLOCKS A. B. Post (1) Y-Y. Jau (1) N. N. Kuzma (1) A. M. Braun,(2) S. Lipp (2) J. H. Abeles (2) M. V. Romalis (1) E. Miron (1) and W. Happer (1) 1 Department of Physics Princeton University Princeton NJ 08544 USA 2 Sarnoff Corporation Princeton NJ 08543 USA,2003
2003papers/closing.pdf,CLOSING REMARKS JOE WHITE (U.S. Naval Research Laboratory):,First of all I would like to thank all the chairmen of the Working Groups. I think that worked out really nicely. We had good participation. Obviously they did a lot of preparation before and follow-up afterwards. I want to thank all of you for participating. So this is the end. For those of you who have to catch airplanes we are about ready to go. We talked about the Working Groups a fair amount. They were very well attended a lot of people. Some fairly nice discussions. I was also really pleased this year that we had some good high-level input from the Department of Defense. I think we got a better feel for what the official thinking is there and where they think they are going. This is my list of the things I really liked and I realized as I was writing it that I liked everything. So I stopped after a while. But there were some nice things there. The chip-scale clock work as I said when I was talking about that earlier was very nice. A lot of real things of promise there. Probably the presentation I got the most comments about though was the amateur timekeeping thing. That is just truly amazing. I think that was really wonderful to see. We did something different this year with the national labs. Normally what they’ll do is present a whole 20- minute paper. This year we decided what we would do instead as you saw was to let them present a short presentation and then follow up with a poster session where they could talk to you individually what they’ve done what they wanted to do where things are going at their laboratories. We had a nice session on algorithms and methods. Don Percival if you are still here thank you very much. The future of UTC comes up again and again. As I say there were a lot of things that got done here.,2003
2003papers/ptti2003program.pdf,ADVANCE PROGRAM THIRTY-FIFTH ANNUAL PRECISE TIME AND TIME INTERVAL (PTTI) SYSTEMS AND APPLICATIONS MEETING December 2 - 4 2003 35 Years of Progress 1969-2003 Hilton Resort on Mission Bay San Diego California,authors,2003
2003papers/paper43.pdf,USING LASER DIODE INSTABILITIES FOR CHIP- SCALE STABLE FREQUENCY REFERENCES T. B. Simpson F. Doft Titan/Jaycor 3394 Carmel Mountain Road San Diego CA 92121 USA W. M. Golding ∗ Code 8151 Naval Research Laboratory,4555 Overlook Ave Washington DC 20375 USA,2003
1992papers/paper24_42.pdf,"A New Method of Time Difference Measurement- The Time Difference Method by Dual ""Phase Coincidence Points"" Detection Wei Zhou Dept. of Measurement and Instrumentation Xidian University",Xi'an 710071 P.R.China,1992
1992papers/paper24_43.pdf,CONFIDENCE ON THE THREE-POINT ESTIMATOR OF FREQUENCY DRIFT* Marc A. Weiss and Christine Hackman Time and Frequency Division National Institute of Standards and Technology 325,Broadway Boulder CO 80303,1992
1992papers/paper24_41.pdf,0.,Box 18 Lintong 710600 Shaanxi P.R. China,1992
1992papers/paper24_40.pdf,SPACECRAFT SIGNAL SOURCES PORTABLE TEST SYSTEM* Albert Kirk Paul Kuhnle Richard Sydnor William Diener and David Stowers California Institute of Technology Jet Propulsion Laboratory Pasadena California 91109 Abstract,There is a frequent need to measure the frequency stability and phase noise levels of very high performance s i g ~ l sources that are required for certain specrap missions. These measurements need to be done at dierent locations as the spacecraft subsystems progress through the various stages of development assembly test and integration. AUM Devicltion and Phase Noise of high performance sources are generally measured by comparing the unif under fed to a reference standard. Five basic requirements are associated with making these kind of measurements: 1. The reference standard performance needs to be eqwl or better than the unit under test. 2. The measurement system needs to accomodde,1992
1992papers/paper24_44.pdf,CORRECTIONS AND ADDENDA Large Sample Simulation of Flicker Noise J.,Barnes and C. Greenhall Proc. 19th PTTI pp. 203-217 1987 1. The covariance program on page 215 has two errors. Here are the corrected lines: 2. Lines 220-290 on page 204 compute the filter poles PH(N) and zeros TH(N) which approach 1 as N increases. Before running the covariance program on page 215 one has to set ALF(N) = 1 - TH(N) BET(N) =,1992
1992papers/paper24_35.pdf,A WIDE-BAND FIBER OPTIC FREQUENCY DXSTRIBUTION SYSTEM EMPLOYING THERMALLY CONTROLLED PHASE COMPENSATION* Dr. Dean Johnson Department of Electrical Engineering Western Michigan University Kalamazoo Michigan 49008 Drs. Malcolm Calhoun Richard Sydnor and George Lutes,California Institute of Technology Jet Propulsion Laboratory Pasadena California 91109,1992
1992papers/paper24_21.pdf,STATUS OF LOCAL OSCILLATORS FOR OPERATING ULTRA-HIGH RESOLUTION FREQUENCY DISCRIMINATORS AS FREQUENCY STANDARDS R.F.C.,Vessot E. M. Mattison M.W. Levine and R.L. Walsworth Smithsonian Astrophysical Observatory (SAO) Cambridge Massachusetts 02138,1992
1992papers/paper24_09.pdf,AN ENSEMBLE PULSAR TIME GBrard Petit and Claudine Thomas Bureau International des Poids et Mesures Pavillon de Breteuil 92312 SBvres CEDEX France and Patrizia Tavella,Istituto Elettrotecnico Nazionale G. Ferraris Strada delle Cacce 91 10135 Torino Italy Millisecond pulsars are galactic objects t M exhibif a very stable spinning period. Several tens of these celestial clocks have now been discovered which opens the possibility that an average time scale may be deduced through a long-term stability algorithm. Such an ensemble average makes it possible to reduce the b e 1 of the instabilities originating from the pulsars or from other sources of noise which are unknown but independent. We present the basis for such an algodhm and apply if to real pulsar data. It is shown that pulsar time could shortly become more stable than the present atomic time for averaging times of a few years. Pulsar time can also be used as aflywheel to maintain the accuracy of atomic time in,1992
1992papers/paper24_08.pdf,P u l s a r A s t r o m e t r y by Using VLBl (PSR0329 betikeen Kashima 26md & Usuda 64rnd),S. Hama. H . K i u c h i . Y.Hanado. Y.Takahashi M.lmae Communications Research L a b o r a t o r y 893 H i r a i Kashima. I b a r a k i . 314 Japan K.FuJIsawa. H . H i r a b a y r s h i . H . K o b a ~ a s h i ISAS. 3-1 Y o s h i n o d a i Sagamihara Kanagawa. 229 Japan A b s t r a c t Communications Research L a b o r a t o r y (CRL). c a r r i e d o u t a VLBl ( V e r y Long B a s e l i n e I n t e r f e r o m e t e r ) e x p e r i m e n t o f t h e p u l s a r 0 3 2 9 t 5 4 o n November i n 1992 b e t w e e n K a s h i m a 26md and Usuda 64md. We g o t a c o r r e l a t i o n f o r,1992
1992papers/paper24_20.pdf,CAFS-A CESIUM ATOMIC FREQUENCY STANDARD FOR GPS BLOCK IIR Jeffry A. Wisnia Kernco Inc. Danvers Massachusetts,authors,1992
1992papers/paper24_34.pdf,ULTRASTABLE REFERENCE FREQUENCY DISTRIBUTION UTILIZING A FIBER OPTIC LINK* MALCOLM CALHOUN and PAUL KUHNLE California Institute of Technology Jet Propulsion Laboratory Pasadena California 91109,authors,1992
1992papers/paper24_22.pdf,Development of a Cryogenic Hydrogen Maser at the NPL Dr. R. Mossavati Centre for,Basic Metrology National Physical Laboratory Teddington TWll OLW UK,1992
1992papers/paper24_36.pdf,ANALYSIS OF THE EASTERN RANGE MULTIPLEXED FIBER OPTIC IRIG B120 DISTRIBUTION SYSTEM,Michael J. Duncan John S. Martell James L. Wright Computer Sciences Raytheon Patrick Air Force Base Florida,1992
1992papers/paper24_37.pdf,ESTIMATING THE INSTABILITIES OF N CLOCKS BY MEANS OF COMPARISON MEASUREMENTS. Amedeo Premoli Dip. di Elettrotecnica Elettronica ed Informatics Universitfi di Trieste Via,A. Valerio 10 34127 Trieste Italy Patrizia Tavella Istituto Elettrotecnico Nazionale G. Ferraris Strada delle Cacce 91 10135 Torino Italy,1992
1992papers/paper24_23.pdf,Two Way Time Transfer Results at NRL and USNO Ivan J. Galysh and G. Paul Landis,Naval Research Laboratory Code 8152 4555 Overlook Ave. S.W. Washington D.C.20375-5354,1992
1992papers/paper24_27.pdf,Measurement Methods and Algorithms for Comparison of Local and Remote Clocks* Judah Levine Time and Frequency Division and Joint Institute for Laboratory Astrophysics National Institute of Standards and Technology Boulder Colorado 80303,authors,1992
1992papers/paper24_33.pdf,Performance of Low-Cost Commercial Fiber-Optic Transceivers for Reference Frequency Distribution Richard Dragonette and Joseph J. Suter The Johns Hopkins University Applied Physics Laboratory Laurel Maryland 20723-6099,authors,1992
1992papers/paper24_32.pdf,SONET Synchronization: What's Happening,Robert W. Cubbage Alcatel Network Systems Inc. Richardson Texas,1992
1992papers/paper24_26.pdf,RighTimetm A Real Time Clock Correcting Program For MS-DOS-Based Computer Systems G. Thomas Becker Air System Technologies Inc. 14232 Marsh Lane Suite 339,Dallas Texas 75234-3899,1992
1992papers/paper24_18.pdf,A PRECISE GPS-BASED TIME AND FREQUENCY SYSTEM Jack Mc Nabb & Earl Fossler TRAK Systems Division of TRAK,Microwave Corp. Tampa Florida USA,1992
1992papers/paper24_30.pdf,SYNOPSIS OF TIMING MEASUREMENT TECHNIQUES USED IN TELECOMMUNICATIONS George Zampetti Telecom Solutions Abstract,Historically Maximum Time Interval Ewor (MTIE) and Maximum ReMve Time Interval Error (MRTIE) have been the main measurement techniques used to characterize timing performance in telecommunicakions networks. Recently a new measurement technique Time Variance (WAR) has gained acceptance in the North American (ANSI) standards body. WAR was developed in concuwence wilh NIST to address certain inadequacies in the MTIE approach. This paper describes the advantages and disadvantages of each of these approaches. Real mensurement examples are presented to illustrate the critical issues in actual telecommunication applications. F i ~ u y a new MTIE measurement is proposed (ZTIE) thaf complements TVAR. Togefher WAR and ZTIE provide a very good characterization of network,1992
1992papers/paper24_24.pdf,Performances of a Date Dissemination Code on Telephone Lines Using Commercial Modems,F. Cordara V. Pettiti R. Quasso E. Rubiola Istituto Elettrotecnico Nazionale Politecnico di Torino Galileo Ferraris Dipartimento di Elettronica c.so Massimo D'Azeglio no. 42 c.so Duca degli Abruzzi no. 24 1-10125 Torino Italy 1-10129 Torino Italy,1992
1992papers/paper24_25.pdf,TimeSet: A Computer Program That Accesses Five Atomic Time Services on Two Continents P.L. Petrakis Life,Sciences Software Camano Island Washington 98292,1992
1992papers/paper24_31.pdf,TIMING IN PRIVATE DIGITAL TELECOMMUNICATION NETWORKS J. E. Abate C. D. Near M. S.,Russo AT&T Bell Laboratories Holmdel NJ USA,1992
1992papers/paper24_19.pdf,POSSIBLE APPLICATIONS OF ATOMIC FREQUENCY STANDARDS WITH AN INTERNAL HIGH RESOLUTION DIGITAL SYNTHESIZER 1 INTRODUCTION,"This paper reviews the applications of Atomic Frequency Standards with an internal synthesizer (thereafter referred as ""Synthesized Frequency Standards or Oscillators"") with a special emphasis on the Rb oscillator. A fractional frequency synthesizer developed by SEPA has been incorporated in the Frequency Locked Loop of a TFL Rubidium Frequency Standard. This combination allows a tiequency settability in steps of 1.5.10-'~ (optional 1.10-'9 over a range of without having to resort to change the C-field to tune the output frequency of the device. This capability coupled",1992
1992papers/paper24_14.pdf,PTTI-Aided Ephemeris Calculation and Rapid Data Link Acquisition for Manned Space Flight Alfred Anderman Rockwell Space Systems Division 12214 Lakewood Blvd. Downey CA 90241 Abstract,"Complexity of future manned space flight mission conlrol can be significantly reduced by integrating GPS the PTTl source into telemetry tracking and command (TT&C). Future telecom- munications space tracking electronic intelligence metrology navigation and data acquisition will thereby be sewed including: I) On-board ephemeris determination 2) Reduced synchronization time for time division muUiple access (TDMA) links and 3) In-flight cbck calibration increasing on-board autonomy and reducing ground support costs. Manned space transportation through the first quarter of the 21 ""' century will probably depend on a mix of vehicles including the Advanced Manned Launch System (AMLS) the Personnel Launch System (PLS) and continued use of the Shuttle Fleet. Precise Ephemeris is important on-board for mission success status monitoring also for rendezvous and docking. Use of GPS can eliminate ground based trackinglprocessing enhancing autonomy and reducing communicatwns bandwidth.",1992
1992papers/paper24_00.pdf,Conference Publication 3218 24th Annual Precise Time and Time Interval (PTTI) Applications and Planning Meeting,Editorial Committee Chairman Richard L. Sydnor Jet Propulsion Laboratory Pasadena California Proceedings of a meeting sponsored by the U.S. Naval Observatory the NASA Goddard Space Flight Center the Jet Propulsion Laboratory the Space and Naval Warfare Systems Command the Naval Research Laboratory the Army Electronics Technology and Devices Laboratory the Rome Laboratory and the Air Force Office of Scientific Research and held at the Ritz-Carlton Hotel McLean Virginia December 1-3 1992,1992
1992papers/paper24_28.pdf,Advances in Timc-Scale Algorithms S. R. Stein Timing Solutions Corporation 1025 Rvsewood Avenue Suite 200 Boulder,CO 80304,1992
1992papers/paper24_29.pdf,Time Signal Distribution in Communication Networks Based on Synchronous Digital Hierarchy Atsushi Imaoka and Masami Kihara,NTP Transmission Systems Laboratories 1-2356 Take Yokosuka Kanagawa 238-03 Japan,1992
1992papers/paper24_01.pdf,THE TIME KEEPING SYSTEM FOR GPS BLOCK IIR H. C. RAWICZ; M. A. EPSTEIN and,J. A. RAJAN ITT Aerospace/Communications Division 108 Kingsland Road Clifton NJ,1992
1992papers/paper24_15.pdf,UNDERWATER HYDROPHONE LOCATION SURVEY Jack B. Cecil Naval Undersea Warfare Center Detachment AUTEC West Palm Beach FL 33402-7517 INTRODUCTION,The Atlantic Undersea Test and Evaluation Center (AUTEC) is a U.S. Navy test range located on Andros Island Bahamas and a Division of the Naval Undersea Warfare Center (NUWC) Newport RI. The Headquarters of AUTEC is located at a facility in West Palm Beach FL. AUTEC's primarily mission is to provide the U.S. Navy with a deepwater test and evaluation f cility for making underwater acoustic measurements testing and calibrating sonars and providing accurate underwater surface and in-air tracking data on surface ships submarines aircraft and weapon systems. Many of these programs are in support of Antisubmarine Warfare (ASW) un- dersea research and development programs and Fleet assessment and operational readiness trials. Most tests conducted at AUTEC require precise underwater tracking (plus or minus 3 yards) of multiple acoustic signals emitted with the correct waveshape and repetition criteria from either a surface craft or underwater vehicle. BACKGROUND At AUTEC there are two separate underwater tracking ranges located in the Tongue-of-the- Ocean (TOTO) and adjacent to Andros Island Bahama3. A combination of the narrow shore-,1992
1992papers/paper24_03.pdf,U.S. COAST GUARD GPS INFORMATION CENTER (GPSIC) AND ITS FUNCTION WITHIN THE CIVIL GPS SERVICE (CGS) GPSIC staff Updated November 3 1992,authors,1992
1992papers/paper24_17.pdf,DISCIPLINED RUBIDIUM OSCILLATOR WITH GPS SELECTIVE AVAILABILITY Wayne P. Dewey,TrueTime Inc. 3243 Santa Rosa Avenue Santa Rosa California 95407,1992
1992papers/paper24_16.pdf,A Laser-cooled Cesium Fountain F'requerrcy Standard and a Measurement of the Frequency Shift due to Ultra-cold Collisions Kurt Gibble Steven Kasapi and Steven Chu Physics Department Stanford University,Stanford California 94305-4060,1992
1992papers/paper24_02.pdf,PROGRESS ON GPS STANDARDIZATION C. Thomas Secretary CGGTTS on behalf of the CGGTTS members Bureau International des Poids et Mesures Pavillon de Breteuil 92312 Sbvres Cedex fiance,authors,1992
1992papers/paper24_06.pdf,CLOCK USER INTERFACES Joe White Moderator U.S. Naval Research Laboratory The following features were discussed:,Autolock: Locking on the wrong peak manually is a common problem particularly in field sites where the operators do not have to work the clocks frequently. Lower Weight: Many users felt that clocks primarily cesium clocks are too heavy. They expressed a willingness to trade some internal battery capacity for lower weight. Computer Control/Monitoring: Several users felt that direct connection between a clock and a computer would simplify their operations by automatic clock monitoring. There was also interest in using a compputer interface to control the clock. Outputs: In addition to the usual 1 5 and 10 Mhz outputs there was also interest in 100 MHz and 16 MHz. Fiber optic output was considered to be desirable in future desighns although some,1992
1992papers/paper24_12.pdf,LASSO observations at McDonald (Texas USA) and OCAfCERGA (Grasse France) A preliminary analysis Ch. Veillet P. Fridelance,D. Feraudy Y. Boudon OCA/CERGA Av. Copernic F-06130 GRASSE P.J. Shelus R.L. Ricklefs J.R. Wiant McDonald Observatory/MLRS P.O. Box 1337 Fort Davis Texas 79734,1992
1992papers/paper24_13.pdf,MIL-STDS and PTTI What's Available and What Needs to be Done James A. Murray Joseph D. White SFA Inc.,U.S. Naval Research Laboratory Washington D.C. 20375,1992
1992papers/paper24_07.pdf,"PTTI WORKSHOP SESSION C ""PRESENT & FUTURE NEEDS: IS GPS THE ONLY PTTI SOURCE?"" Moderator: R. L.","Filler US Army Research Laboratory The session opened with the topic of reliance on GPS for precise time. The moderator read the following submission from John Vig Army Research Laboratory: ""GPS is an outstanding navigation system and it is also an accurate source of precise time due to the presence of high quality atomic clocks on the GPS satel- lites. It makes good sense for military systems to take advantage of the precise timing ability of GPS 'however although GPS is not at risk today as more and more systems become dependent on this system GPS becomes a more and more attractive target for future adversaries. (GPS has been designed for high surviv- abilitity but GPS satellites are not impossible to shoot doun GPS ground control",1992
1992papers/paper24_39.pdf,A MULTI-VARIANCE ANALYSIS IN THE TIME DOMAIN,Todd Walter W.W. Hansen Experimental Physics Laboratory Stanford University Stanford CA 94305-4085,1992
1992papers/paper24_11.pdf,Plans to Improve The Experimental Limit in The Comparison of the East-West and West-East One-Way Light Propagation Times on The Rotating Earth C.O. Alley T.E. Kiess R.A. Nelson ' A.V. Sergienko? Y.H.,Shih? B.C. Wang and F.M. Yang3 Department of Physics University of Maryland College Park Maryland 20742 (USA),1992
1992papers/paper24_05.pdf,"PTTI WORKSHOP SESSION A ""CLOCK PERFORMANCE AND ITS MEASURES: STABILITY AND ACCURACY"" Moderator: Leonard Cutler Hewlett-Packard Laboratories SHORT TERM STABILITY","Short term stability-behavior(usually expressed in the time domain) where stochastic effects dominate-time range varies with type of standard Questions of drift us flicker noise Often evidence of random walk of frequency Random frequency jumps leadto 7+lI2 behavior- sensitive to averaging time and possition of time windows Other measure usually used to look at environmental effects In telecomm often see ""phase hits""-how to characterize? (Separate into 'Sitter"" and ""wander"" with 20 Hz sample rate and 10 Hz",1992
1992papers/paper24_04.pdf,COMPARISON OF GPS AND GLONASS COMMON-VIEW TIME TRANSFERS W. Lewandowski G. Petit C. Thomas Bureau International des Poids et Mesures Pavillon de Breteuil 92312,SBvres Cedex France G.T. Cherenkov N.B. Koshelyaevsky S.B. Pushkin Institute of Metrology for Time and Space Russian National Time & Frequency Service Mendeleevo Moscow region 141570 Russia,1992
1992papers/paper24_10.pdf,EXPERIMENTAL COMPARISON OF TIME SYNCHRONIZATION TECHNIQUES BY MEANS OF LIGHT SIGNALS AND CLOCK TRANSPORT ON THE ROTATING EARTH R.A.,N e l s ~ n ~ C.O. Alley J. D. Rayner Y.H. Shi ' C.A. Steggerda = B.C. Wang and B.W. Agnew Department of Physics University of Maryland College Park Maryland 20742,1992
1992papers/paper24_38.pdf,Time Scale Alg~rithms for an Inhomogeneous Group of Atomic Clocks C. Jacques J.-S. Boulanger R.J. Douglas D. Morris S. Cundy and H.F. Lam Time and Frequency Standards Group Institute for National Measurement Standards,National Research Council of Canada Ottawa CANADA KIA OR6,1992
1976papers/paper08_27.pdf,PANEL,A Relative Merits of Different Hydrogen Maser Designs and Their Evaluation Norman F. Ramsey Stuart Crampton Harry Peters Victor Reinhardt Richard Sydnor Robert Vessot Michel Desaintfuscien Fred Walls IIarvard University Williams College,1976
1976papers/paper08_33.pdf,A,B R I E F REVIEW OF FREQUENCY STABILITY MEASURES Gernot M . K. Jinkler U . S . Naval Observatory Washington 9. C 4B STRACT A standard statisticai treatment of,1976
1976papers/paper08_32.pdf,OhTEGA,SYNCHROKIZATIO?:: CURRENT OPERATIONS AND FVTURE PLANS Howard J . Santamore U. S . Coast Guard Washington D . C . Roger K. S c h a n e Stephen F .,1976
1976papers/paper08_26.pdf,MASER,I? WQUENCY STANDARD P. L . walls Frequency & Timc Standards Section National Bureau of Standards Boulder Colorado 00302,1976
1976papers/paper08_18.pdf,Victor,"8. Rcinhardt Harry E. Peters Lawrence A. Birnbaum ~ ~ ~ ~ / ~ o d d a i - d Space J'light Center Greenbelt Maryland 20771 The pri~cipal elements of a fiAS.4 field operable hydrogen maser are shown in this has been chscussed elsesvlierc. l' "" Instead this paper will cliscuss the design principles illvolved in two important aspects of",1976
1976papers/paper08_30.pdf,SPECIAL,PURPOSE ATOMIC (MOLECULAR) STANDARD David J . Wineland David A . Howe and Helmut Hellwig Frequency & Time Standards Section National Bureau of Standards Boulder Colorado 80302,1976
1976papers/paper08_24.pdf,*,SUGGESTED IMPROVEMGNTS S t u a r t B. Crampton Harry T . M. Wang Johr L. G a r r e t t \iilli.ams Colleqe Williar.stown 1 lassackusetts Frequency s h i f t s due t o changing magnetic f i e l d inhomoqeneitics can l i m i t t h e s t a b i l i t y of atomic,1976
1976papers/paper08_25.pdf,NEW,TE -MODE HYDROGEN MASER Edward M . Mattison M a r t i n W. Levine and Robert F. C. Vessot Smi thsonian Astrophysical Observatory,1976
1976papers/paper08_31.pdf,CALCULATION,OF OMEGA PROPAGATION GROUP DELAY AND APPLICATION TO LOCAL TIME STANDARD MONITORING K. Grover Brown R. L. Van Allen USAF and K i m Strohbehn E l e c t r i c a l Engineering Department,1976
1976papers/paper08_19.pdf,HYDROGEN,MASER FREQUENCY STANDARDS FOR THE DEEP SPACE NETWORK P e t e r R. Dachel Roger F. I.Ieyer Samuel M. P e t t y Kichard L. Sydnor J e t Propulsion Laboratory C a l i f o r n i a I n s t i t u t e of Tecllnology,1976
1976papers/paper08_35.pdf,title,authors,1976
1976papers/paper08_21.pdf,A,HYDROGEN MASER DESIGN FOR GROUND APPLICATIONS M. W. Levine R. F. C . Vessot E. M. Mattison E. Blomberg C. Dovidio and,1976
1976papers/paper08_09.pdf,NAVSTAR,GPS NAVIGATION TECHNOLOGY SATELLITE (NTS-1) James Buisson Thomas McCaskill U. S. Naval Research Labo- ratory Washington D. C. Humphry Smith The Royal Greenwich Observatory England Peter Morgan John Woodger Department of National Mapping Canberra Australia The NTS-1 satellite is currently being employed as,1976
1976papers/paper08_08.pdf,TIPE,JIETERJIIKXTIOS OF 1-TI BY 'I'HE BL-RE.2 1- IKTERSX7'IOKi\;4 L DT;: 1 ' TIEURE (BIII) lIartirle FEISSEL Bul-eu~i Int el-n:itional de 1' Heure,1976
1976papers/paper08_20.pdf,title,J a c q ~ e s i lennet- I<o_~I:c: ~( a~-i:l.c:t ?:ic:.eI Desairt fuscier. -. e t Claude Audoic Labzrat-ire (2e ' k ; r l a g ~ ? ; t : ~ i q u ~ :.quipe Le Recherche y . . (Iu,1976
1976papers/paper08_34.pdf,l3.,Waltrnan ??. 0. Hulbl~rt Center for Space Research Naval TEesearcl~ I.nhoratory \I'ashingtom I). C. 20375 S . \\ . I3roten L). H. Fort Natior~al IZesenrcl~ Council Ottawa Canadn K. I. liellermann H.,1976
1976papers/paper08_22.pdf,SPACE-BORNE HYDROGEN,MASER DESIGN R. F. C. Vessot M. W . Levine E . M. Mattison T. E. Hoffman E. A. Inibier M . Tetu and,1976
1976papers/paper08_36.pdf,IDENTIFICA1'IOS,OF SOISE PROCESSES IN OSCILLATORS AND SAXIIJLE DrlTrl OF FREC4YEh'CY STABILITY OE' FHEC3ITEFCY STANDARLIS Robert F. C. S1essot Smithsonian Astrophysical Cjbser\.atory Cambridge,1976
1976papers/paper08_37.pdf,title,authors,1976
1976papers/paper08_23.pdf,V;lRIAS,HLE VO1 UhIE MASkK TEC HNIQUI5S INT HOOUCT10N The hyclrogen xnaser achieves its cslrerncly good frequency stability principally by confining the masing atonis for. long periods in a teIJ on coaled storage bulb> Because of this confinement thc frequency of the hyd 'aogen masero is shifted due to collisions of,1976
1976papers/paper08_44.pdf,N E h,HOROLOGE FOR AIR FORCE METROLOGY LABORATORIES Arnold Alpert and James F. Barnaba Aerospace Guidance & Metrology Center Newark Air Force Station Newark OH 43055,1976
1976papers/paper08_45.pdf,QUhSTlONS,"AND :iNSWERS Papcr 5: ""The TColc ot' r.lii. I nitrnarional Radio C'o~isult:itivc Cornmittcc - Its t ~ n ~ i z t i o n ~ i1il1.1 Jnl'1ucni.c"" was prcsentecl hq' Fluyh S. Fo.;q~lc. \ AS:Z Hc.ntlquarrcrs. \i;lsliir~gton",1976
1976papers/paper08_42.pdf,*,Gary A. Seavey Ilcwlett-Packard Company S a n t a C l a r a C a l i f o r n i a,1976
1976papers/paper08_43.pdf,APPLICATION,OF HIGH PERFORMANCE CESIUM BEAM FREQUENCY STANDARDS TO VLBI W. J. Klepczynski U. S. Naval Observatory Washington D. C. K. J. Johnston,1976
1976papers/paper08_41.pdf,A,NEW RUGGED LOW NOISE H I G H PRECISION OSCILLATOR D. A. Emmons Frequency and Time Systems Inc. Danvers P.lassachusetts,1976
1976papers/paper08_40.pdf,NTS-2,CESIUM BEAM FREQUENCY STANDARD FOR GPS J. White F. Danzy S. Falvey A. Frank J. Marshall U. S. Naval Research Laboratory Washington D.C.,1976
1976papers/paper08_06.pdf,in,t h e mid-1840's wi t:l tile snread o i ' tile c i e c t r i c ;clegra?k s:y.steri: pioneer experiments earl.jr ir; 1899 ).~.r'nen r'ncllo sTgnal:. ?yon: ilovcr.. detcrrninat~or-1 of lonr;iturie C ) ~ i t zl50 for.,1976
1976papers/paper08_12.pdf,title,authors,1976
1976papers/paper08_13.pdf,It,i s proposed t o demonstrate a n e a r real-time monitoring system f o r study of v e r t i c a l c r u s t a l deformation such a s t h e Palmdale Bulge. This monitoring w i l l be achieved by independent s t a t i o n r a d i o i n t e r f e r o m e t r y techniques with ~1 p a i r of small antennas (2.5m),1976
1976papers/paper08_07.pdf,OF,UT1 BY THE U. S. NAVAL OBSERVATORY (USNO) Dennis D. McCarthy U. S. Kaval Observatory Washington D. C. Universal Time (UT) is a form,1976
1976papers/paper08_39.pdf,I'ANEL,C Frequency Stability and Its Interpretation to the Users Panel Members Andrew Chi David Allen William Lindsey Kohert Vessot Leonard Cutler Gernot Winkler James Mullen Warren Smith Goddnrd Space Flight Center National Bureau of,1976
1976papers/paper08_11.pdf,A,TIME CODE FROM NOAA'S GEOSTATIONARY OPERATIONAL ENVIRONMENTAL SATELLITES D. W. Hanson J. V Cateora and D. D. Davis N a t i o n a l Bureau o f Standards Boulder Colorado,1976
1976papers/paper08_05.pdf,THE INTERNATIONAL RADIO,CONSULTATIVE COMMITTEE ( C C I R ) I T S ROLE FUNCTION AND INFLUENCE ON THE D I S T R I B U T I O N OF TIME AND FREQUENCY INFORMATION Hugh S. Fosque Chairman U.S. CCIR,1976
1976papers/paper08_04.pdf,ITU,AND I:NI?'ET) SrI';Irl'ES SPECl'KLll ;11ASA4GE31EP;T STRUCTURE ~ l s s i s t n n t Director fo I. Fl7ccj~~cncy Llanugemcnt Office of 'I'elero~~~ii~uniri~t ion l'olicy Exccuti~-e Office of tlie President L1 a sliinglon I). C. Kadio frecluency,1976
1976papers/paper08_10.pdf,NAVIGATIOS,TECIIN01 OGS SATELLITIi: (NTS) LO11 COST 'I'IAIIKG IZECEKER DEVE:I Ol'MENT+ 1 . Raymond J. Oaks and J. Osl~orne IY:lval Surface M eapons C'ex~tcr G. IThitn orth Applied Phvsics Lahol-ator\ J,1976
1976papers/paper08_38.pdf,FREQUENCY STAR,TL ITY bIE4SUREMENT PROCEDURES Michael C . F i s c h c r l ~ c w l e t t - P a c k a r d Company S a n t a C l a r a C a l i f o r n i a,1976
1976papers/paper08_14.pdf,Quartz,Clocks Synchro:iized by LF T i m e S i g n a l s J. Bonanomi and P. Schumacher Obscrvatoire Cantonal Neuchztel Switzerland,1976
1976papers/paper08_00.pdf,PROCEEDINGS,O F THE: EIGHTH ANNUAL PRECISE TIME AND TIME INTERVAL (P TT I) APPLICATIONS AND PLANNING ILTEETING Held at Naval Research 1 aboratory November 30 -,1976
1976papers/paper08_28.pdf,A COMPARISON,OF VARIOUS HYDROGEN-MASER FREQUENCY STANDARDS A.E.E. Rogers and A.R. Whitney (NEROC Haystack Observatory) L.B. Hanson (Lincoln Laboratory M i l l s t o n e H i l l F i e l d S t a t i o n ) Wesford Massachusetts 01886,1976
1976papers/paper08_AttendeeList.pdf,5th,PTTI Registration List Mr. Sacyoung Ahii Mr. A. Barszczewski Naval Research Laborator+g National Research Council 4555 Overlool- r 1 venue NAE Bldg. U f i l Ottawa Uashington D.,1976
1976papers/paper08_29.pdf,I3,User Experience arid Requirements of Hydrogen Masers Panel Members Hugh Fosque NASA Headquarters Roger Easton Naval Research Laboratory Peter MacDorall .Jet Propulsion Laboratory,1976
1976papers/paper08_01.pdf,NAVSTAR,"GLOBAL I'OSI'I'ION SYSTEM (GPS) CAPABILITY AND PLAKS FOK PTTI APPLICATIONS:"" Space and Llissile System Organization 1 os Angeles California I :",1976
